Line,Shift,Timestamps,AY,Units Produced,Units Planned,Units Lost,Downtime,Planned Time,Run- time,Repairs,CAL,Bussiness Date,Grupo
LN03,2,2022-04-24 01:00:00,100.0 %,100,94,0,4.35,0,55.65,2,0,23-abril-22,C2
LN03,2,2022-04-24 02:00:00,100.0 %,103,94,0,4.58,0,55.42,0,0,23-abril-22,C2
LN03,2,2022-04-24 03:00:00,98.72 %,77,78,1,5.23,10,44.77,2,0,23-abril-22,C2
LN03,2,2022-04-24 04:00:00,100.0 %,94,94,0,7.42,0,52.58,0,0,23-abril-22,C2
LN03,2,2022-04-24 05:00:00,64.56 %,51,79,28,21.47,0,28.57,0,0,23-abril-22,C2
LN04,1,2022-04-23 06:00:00,95.31 %,61,64,3,13.38,0,41.13,7,0,23-abril-22,D1
LN04,1,2022-04-23 07:00:00,100.0 %,78,70,0,0.37,0,59.63,3,0,23-abril-22,D1
LN04,1,2022-04-23 08:00:00,100.0 %,81,70,0,1.25,0,58.75,2,0,23-abril-22,D1
LN04,1,2022-04-23 09:00:00,100.0 %,80,68,0,0.28,1.12,58.6,1,0,23-abril-22,D1
LN04,1,2022-04-23 10:00:00,100.0 %,37,36,0,4.43,28.88,26.68,0,0,23-abril-22,D1
LN04,1,2022-04-23 11:00:00,100.0 %,80,70,0,2.05,0.8,57.15,2,0,23-abril-22,D1
LN04,1,2022-04-23 12:00:00,100.0 %,65,59,0,3.45,9.2,47.35,1,0,23-abril-22,D1
LN04,1,2022-04-23 13:00:00,100.0 %,76,70,0,12.12,0,47.88,1,0,23-abril-22,D1
LN04,1,2022-04-23 14:00:00,100.0 %,70,70,0,4.6,0,55.4,1,0,23-abril-22,D1
LN04,1,2022-04-23 15:00:00,100.0 %,70,69,0,8.33,0.93,50.73,4,0,23-abril-22,D1
LN04,1,2022-04-23 16:00:00,100.0 %,59,59,0,8.27,9.07,42.67,0,0,23-abril-22,D1
LN04,1,2022-04-23 17:00:00,100.0 %,73,65,0,1.17,0,53.85,1,0,23-abril-22,D1
LN04,2,2022-04-23 18:00:00,58.21 %,39,67,28,26.9,0,27.62,0,0,23-abril-22,D2
LN04,2,2022-04-23 19:00:00,90.41 %,66,73,7,3.57,0,56.43,0,0,23-abril-22,D2
LN04,2,2022-04-23 20:00:00,93.44 %,57,61,4,15.65,10,34.35,0,0,23-abril-22,D2
LN04,2,2022-04-23 21:00:00,66.67 %,26,39,13,0.77,28.23,31,0,0,23-abril-22,D2
LN04,2,2022-04-23 22:00:00,100.0 %,35,34,0,4.13,31.8,24.07,0,0,23-abril-22,D2
LN04,2,2022-04-23 23:00:00,93.24 %,69,74,5,3.35,0,56.65,0,0,23-abril-22,D2
LN04,2,2022-04-24 00:00:00,100.0 %,75,73,0,2.37,0,57.63,0,0,23-abril-22,D2
LN04,2,2022-04-24 01:00:00,100.0 %,73,73,0,4.98,0,55.02,0,0,23-abril-22,D2
LN04,2,2022-04-24 02:00:00,93.24 %,69,74,5,5.23,0,54.77,0,0,23-abril-22,D2
LN04,2,2022-04-24 03:00:00,93.44 %,57,61,4,5.43,10,44.57,0,0,23-abril-22,D2
LN04,2,2022-04-24 04:00:00,100.0 %,74,73,0,2.73,0,57.27,0,0,23-abril-22,D2
LN04,2,2022-04-24 05:00:00,91.04 %,61,67,6,9.3,0,45.72,0,0,23-abril-22,D2
LN01,1,2022-04-25 06:00:00,61.76 %,42,68,26,21.92,0,32.33,0,0,25-abril-22,A1
LN01,1,2022-04-25 07:00:00,55.56 %,35,63,28,18.62,9.62,31.77,0,0,25-abril-22,A1
LN01,1,2022-04-25 08:00:00,100.0 %,71,66,0,17.68,0.38,41.93,0,0,25-abril-22,A1
LN01,1,2022-04-25 09:00:00,78.79 %,52,66,14,15.1,0,44.9,0,0,25-abril-22,A1
LN01,1,2022-04-25 10:00:00,74.63 %,50,67,17,18.45,0,41.55,0,0,25-abril-22,A1
LN01,1,2022-04-25 11:00:00,100.0 %,36,33,0,13.27,29.47,17.27,0,0,25-abril-22,A1
LN01,1,2022-04-25 12:00:00,93.94 %,62,66,4,6.15,0.53,53.32,0,0,25-abril-22,A1
LN01,1,2022-04-25 13:00:00,100.0 %,69,67,0,11.22,0,48.78,0,0,25-abril-22,A1
LN01,1,2022-04-25 14:00:00,72.41 %,21,29,8,12.22,33.23,14.55,0,0,25-abril-22,A1
LN01,1,2022-04-25 15:00:00,100.0 %,31,18,0,1.82,44.02,14.17,0,0,25-abril-22,A1
LN01,1,2022-04-25 16:00:00,100.0 %,78,67,0,7.25,0,52.75,0,0,25-abril-22,A1
LN01,1,2022-04-25 17:00:00,100.0 %,55,49,0,7.08,0,37.93,0,0,25-abril-22,A1
LN01,2,2022-04-25 18:00:00,82.35 %,56,68,12,13.82,0,40.03,0,0,25-abril-22,A2
LN01,2,2022-04-25 19:00:00,100.0 %,65,62,0,4.92,9.95,45.13,0,0,25-abril-22,A2
LN01,2,2022-04-25 20:00:00,100.0 %,88,74,0,3.08,0.05,56.87,0,0,25-abril-22,A2
LN01,2,2022-04-25 21:00:00,100.0 %,89,75,0,12.28,0,47.72,0,0,25-abril-22,A2
LN01,2,2022-04-25 22:00:00,100.0 %,75,74,0,3.45,0,56.55,0,0,25-abril-22,A2
LN01,2,2022-04-25 23:00:00,38.0 %,19,50,31,30.05,19.8,10.15,0,0,25-abril-22,A2
LN01,2,2022-04-26 00:00:00,72.0 %,18,25,7,4.88,40.2,14.92,0,0,25-abril-22,A2
LN01,2,2022-04-26 01:00:00,45.95 %,34,74,40,36.43,0,23.57,0,0,25-abril-22,A2
LN01,2,2022-04-26 02:00:00,88.0 %,66,75,9,14.23,0,45.77,0,0,25-abril-22,A2
LN01,2,2022-04-26 03:00:00,100.0 %,68,62,0,0.53,9.95,49.52,0,0,25-abril-22,A2
LN01,2,2022-04-26 04:00:00,100.0 %,75,74,0,8.17,0.05,51.78,0,0,25-abril-22,A2
LN01,2,2022-04-26 05:00:00,85.71 %,48,56,8,10.77,0.07,34.18,0,0,25-abril-22,A2
LN02,1,2022-04-25 06:00:00,100.0 %,123,114,0,0.05,0,54.2,0,0,25-abril-22,B1
LN02,1,2022-04-25 07:00:00,100.0 %,111,104,0,0.32,9.98,49.7,8,0,25-abril-22,B1
LN02,1,2022-04-25 08:00:00,100.0 %,131,125,0,0.92,0,59.08,6,0,25-abril-22,B1
LN02,1,2022-04-25 09:00:00,100.0 %,130,125,0,3.08,0,56.92,0,0,25-abril-22,B1
LN02,1,2022-04-25 10:00:00,100.0 %,63,63,0,2.23,30,27.77,0,0,25-abril-22,B1
LN02,1,2022-04-25 11:00:00,97.58 %,121,124,3,11,0.02,48.98,0,0,25-abril-22,B1
LN02,1,2022-04-25 12:00:00,95.24 %,120,126,6,2.28,0,57.72,0,0,25-abril-22,B1
LN02,1,2022-04-25 13:00:00,54.4 %,68,125,57,28.53,0,31.47,0,0,25-abril-22,B1
LN02,1,2022-04-25 14:00:00,32.8 %,41,125,84,41.02,0,18.98,0,0,25-abril-22,B1
LN02,1,2022-04-25 15:00:00,100.0 %,132,125,0,2.27,0,57.73,0,0,25-abril-22,B1
LN02,1,2022-04-25 16:00:00,94.4 %,118,125,7,8.12,0,51.88,7,0,25-abril-22,B1
LN02,1,2022-04-25 17:00:00,23.02 %,29,126,97,45.7,0,14.3,0,0,25-abril-22,B1
LN02,2,2022-04-25 18:00:00,84.21 %,96,114,18,12.22,0,41.63,1,0,25-abril-22,B2
LN02,2,2022-04-25 19:00:00,0.0 %,0,106,106,50.95,9.05,0,0,0,25-abril-22,B2
LN02,2,2022-04-25 20:00:00,99.2 %,124,125,1,2.68,0,57.32,0,0,25-abril-22,B2
LN02,2,2022-04-25 21:00:00,100.0 %,132,125,0,1.88,0,58.12,2,0,25-abril-22,B2
LN02,2,2022-04-25 22:00:00,100.0 %,63,63,0,0.63,29.77,29.6,0,0,25-abril-22,B2
LN02,2,2022-04-25 23:00:00,0.0 %,0,80,80,38.38,21.62,0,0,0,25-abril-22,B2
LN02,2,2022-04-26 00:00:00,0.0 %,0,125,125,60,0,0,0,0,25-abril-22,B2
LN02,2,2022-04-26 01:00:00,7.2 %,9,125,116,58.15,0,1.85,0,0,25-abril-22,B2
LN02,2,2022-04-26 02:00:00,88.8 %,111,125,14,3.98,0,56.02,1,0,25-abril-22,B2
LN02,2,2022-04-26 03:00:00,94.23 %,98,104,6,7.13,9.95,42.92,1,0,25-abril-22,B2
LN02,2,2022-04-26 04:00:00,97.6 %,122,125,3,5.85,0,54.15,1,0,25-abril-22,B2
LN02,2,2022-04-26 05:00:00,100.0 %,126,125,0,1.65,0,58.35,0,0,25-abril-22,B2
LN03,1,2022-04-25 06:00:00,90.36 %,75,83,8,10,0,44.25,4,0,25-abril-22,C1
LN03,1,2022-04-25 07:00:00,87.91 %,80,91,11,13.58,0,46.42,2,0,25-abril-22,C1
LN03,1,2022-04-25 08:00:00,50.0 %,38,76,38,28.88,10,21.12,0,0,25-abril-22,C1
LN03,1,2022-04-25 09:00:00,100.0 %,91,91,0,10.05,0,49.95,1,0,25-abril-22,C1
LN03,1,2022-04-25 10:00:00,100.0 %,86,85,0,6.05,4.4,49.55,0,0,25-abril-22,C1
LN03,1,2022-04-25 11:00:00,100.0 %,43,37,0,0.5,35.1,24.4,0,0,25-abril-22,C1
LN03,1,2022-04-25 12:00:00,100.0 %,95,92,0,7.28,0,52.72,1,0,25-abril-22,C1
LN03,1,2022-04-25 13:00:00,96.7 %,88,91,3,14.02,0,45.98,2,0,25-abril-22,C1
LN03,1,2022-04-25 14:00:00,21.98 %,20,91,71,49.65,0,10.35,0,0,25-abril-22,C1
LN03,1,2022-04-25 15:00:00,100.0 %,86,76,0,3.08,10.02,46.9,0,0,25-abril-22,C1
LN03,1,2022-04-25 16:00:00,100.0 %,99,91,0,6.98,0,53.02,0,0,25-abril-22,C1
LN03,1,2022-04-25 17:00:00,100.0 %,77,76,0,15.25,1.02,33.75,0,0,25-abril-22,C1
LN03,2,2022-04-25 18:00:00,0 %,4,0,0,0,53.43,0,0,0,25-abril-22,C2
LN03,2,2022-04-25 19:00:00,7.14 %,6,84,78,49.68,6.53,3.78,0,0,25-abril-22,C2
LN03,2,2022-04-25 20:00:00,35.9 %,28,78,50,23.25,9.87,26.88,0,0,25-abril-22,C2
LN03,2,2022-04-25 21:00:00,100.0 %,94,94,0,11.95,0,48.05,0,0,25-abril-22,C2
LN03,2,2022-04-25 22:00:00,81.91 %,77,94,17,17.42,0,42.58,0,0,25-abril-22,C2
LN03,2,2022-04-25 23:00:00,0.0 %,0,2,2,0.98,59.02,0,0,0,25-abril-22,C2
LN03,2,2022-04-26 00:00:00,0.0 %,0,92,92,59,1,0,0,0,25-abril-22,C2
LN03,2,2022-04-26 01:00:00,53.68 %,51,95,44,29.37,0,30.63,0,0,25-abril-22,C2
LN03,2,2022-04-26 02:00:00,100.0 %,97,94,0,5.53,0,54.47,0,0,25-abril-22,C2
LN03,2,2022-04-26 03:00:00,96.15 %,75,78,3,6.02,10,43.98,0,0,25-abril-22,C2
LN03,2,2022-04-26 04:00:00,100.0 %,101,94,0,5.25,0,54.75,0,0,25-abril-22,C2
LN03,2,2022-04-26 05:00:00,65.38 %,51,78,27,2.2,0,47.83,0,0,25-abril-22,C2
LN04,1,2022-04-25 06:00:00,63.08 %,41,65,24,21.63,1.67,30.95,0,0,25-abril-22,D1
LN04,1,2022-04-25 07:00:00,82.89 %,63,76,13,16.82,0,43.18,3,0,25-abril-22,D1
LN04,1,2022-04-25 08:00:00,100.0 %,77,77,0,10.67,0,49.33,1,0,25-abril-22,D1
LN04,1,2022-04-25 09:00:00,100.0 %,81,77,0,11.08,0.48,48.43,3,0,25-abril-22,D1
LN04,1,2022-04-25 10:00:00,51.28 %,20,39,19,19.12,29.52,11.37,2,0,25-abril-22,D1
LN04,1,2022-04-25 11:00:00,100.0 %,83,77,0,9.55,0.25,50.2,3,0,25-abril-22,D1
LN04,1,2022-04-25 12:00:00,100.0 %,68,64,0,10.78,9.75,39.47,0,0,25-abril-22,D1
LN04,1,2022-04-25 13:00:00,91.03 %,71,78,7,17.72,0,42.28,1,0,25-abril-22,D1
LN04,1,2022-04-25 14:00:00,90.91 %,70,77,7,12.93,0,47.07,0,0,25-abril-22,D1
LN04,1,2022-04-25 15:00:00,100.0 %,79,77,0,11.88,0.1,48.02,0,0,25-abril-22,D1
LN04,1,2022-04-25 16:00:00,100.0 %,75,65,0,5.02,9.92,45.07,0,0,25-abril-22,D1
LN04,1,2022-04-25 17:00:00,100.0 %,75,71,0,8.3,0,46.7,0,0,25-abril-22,D1
LN04,2,2022-04-25 18:00:00,100.0 %,73,66,0,5.28,0.8,48.27,0,0,25-abril-22,D2
LN04,2,2022-04-25 19:00:00,100.0 %,83,73,0,0,0,60,0,0,25-abril-22,D2
LN04,2,2022-04-25 20:00:00,100.0 %,68,61,0,4.87,9.95,45.18,0,0,25-abril-22,D2
LN04,2,2022-04-25 21:00:00,100.0 %,31,24,0,18.18,40.85,0.97,0,0,25-abril-22,D2
LN04,2,2022-04-25 22:00:00,0.0 %,0,17,17,0.92,58.95,0.13,0,0,25-abril-22,D2
LN04,2,2022-04-25 23:00:00,0.0 %,0,73,73,6.1,53.73,0.17,0,0,25-abril-22,D2
LN04,2,2022-04-26 00:00:00,0.0 %,0,73,73,60,0,0,0,0,25-abril-22,D2
LN04,2,2022-04-26 01:00:00,0.0 %,0,74,74,58.95,0,1.05,0,0,25-abril-22,D2
LN04,2,2022-04-26 02:00:00,46.58 %,34,73,39,17.55,0,42.45,0,0,25-abril-22,D2
LN04,2,2022-04-26 03:00:00,100.0 %,80,61,0,2.18,10.02,47.8,0,0,25-abril-22,D2
LN04,2,2022-04-26 04:00:00,47.95 %,35,73,38,39.52,0,20.48,0,0,25-abril-22,D2
LN04,2,2022-04-26 05:00:00,100.0 %,86,68,0,2.98,0,52.03,0,0,25-abril-22,D2
LN01,1,2022-04-26 06:00:00,79.41 %,54,68,14,11.23,0,43.1,0,0,26-abril-22,A1
LN01,1,2022-04-26 07:00:00,0.0 %,0,62,62,27.58,9.9,22.52,0,0,26-abril-22,A1
LN01,1,2022-04-26 08:00:00,32.84 %,22,67,45,31.65,0.12,28.23,0,0,26-abril-22,A1
LN01,1,2022-04-26 09:00:00,100.0 %,68,66,0,8.05,0,51.95,0,0,26-abril-22,A1
LN01,1,2022-04-26 10:00:00,100.0 %,28,21,0,10.9,41.37,7.73,0,0,26-abril-22,A1
LN01,1,2022-04-26 11:00:00,100.0 %,17,12,0,2.35,48.9,8.75,0,0,26-abril-22,A1
LN01,1,2022-04-26 12:00:00,85.07 %,57,67,10,17.63,0,42.37,0,0,26-abril-22,A1
LN01,1,2022-04-26 13:00:00,100.0 %,67,66,0,9.48,0,50.52,0,0,26-abril-22,A1
LN01,1,2022-04-26 14:00:00,95.52 %,64,67,3,8.47,0,51.53,0,0,26-abril-22,A1
LN01,1,2022-04-26 15:00:00,96.49 %,55,57,2,7.05,8.3,44.65,0,0,26-abril-22,A1
LN01,1,2022-04-26 16:00:00,89.06 %,57,64,7,4.97,1.67,53.37,0,0,26-abril-22,A1
LN01,1,2022-04-26 17:00:00,100.0 %,51,50,0,0,0,45.02,0,0,26-abril-22,A1
LN01,2,2022-04-26 18:00:00,98.53 %,67,68,1,4.47,0,49.6,0,0,26-abril-22,A2
LN01,2,2022-04-26 19:00:00,90.32 %,56,62,6,3.98,10.03,45.98,0,0,26-abril-22,A2
LN01,2,2022-04-26 20:00:00,100.0 %,86,74,0,0,0,60,0,0,26-abril-22,A2
LN01,2,2022-04-26 21:00:00,89.33 %,67,75,8,11.07,0,48.93,0,0,26-abril-22,A2
LN01,2,2022-04-26 22:00:00,93.24 %,69,74,5,5.85,0,54.15,0,0,26-abril-22,A2
LN01,2,2022-04-26 23:00:00,96.0 %,48,50,2,3.45,19.85,36.7,3,0,26-abril-22,A2
LN01,2,2022-04-27 00:00:00,100.0 %,26,25,0,0.23,40.18,19.58,0,0,26-abril-22,A2
LN01,2,2022-04-27 01:00:00,100.0 %,81,74,0,2.72,0,57.28,0,0,26-abril-22,A2
LN01,2,2022-04-27 02:00:00,100.0 %,85,75,0,3.18,0,56.82,0,0,26-abril-22,A2
LN01,2,2022-04-27 03:00:00,100.0 %,75,62,0,0,9.8,50.2,0,0,26-abril-22,A2
LN01,2,2022-04-27 04:00:00,100.0 %,83,74,0,1.52,0.28,58.2,0,0,26-abril-22,A2
LN01,2,2022-04-27 05:00:00,100.0 %,61,56,0,3.03,0,41.98,0,0,26-abril-22,A2
LN02,1,2022-04-26 06:00:00,0.88 %,1,114,113,53.87,0,0,0,0,26-abril-22,B1
LN02,1,2022-04-26 07:00:00,8.65 %,9,104,95,45.83,10,4.17,0,0,26-abril-22,B1
LN02,1,2022-04-26 08:00:00,84.0 %,105,125,20,12.27,0,47.73,0,0,26-abril-22,B1
LN02,1,2022-04-26 09:00:00,0.0 %,0,125,125,60,0,0,0,0,26-abril-22,B1
LN02,1,2022-04-26 10:00:00,34.92 %,22,63,41,20.07,30,9.93,1,0,26-abril-22,B1
LN02,1,2022-04-26 11:00:00,100.0 %,132,125,0,1.33,0.02,58.65,2,0,26-abril-22,B1
LN02,1,2022-04-26 12:00:00,100.0 %,133,125,0,1.53,0,58.47,3,0,26-abril-22,B1
LN02,1,2022-04-26 13:00:00,100.0 %,135,125,0,0.28,0,59.72,0,0,26-abril-22,B1
LN02,1,2022-04-26 14:00:00,70.19 %,73,104,31,17.53,9.93,32.53,0,0,26-abril-22,B1
LN02,1,2022-04-26 15:00:00,74.4 %,93,125,32,19.22,0,40.78,1,0,26-abril-22,B1
LN02,1,2022-04-26 16:00:00,100.0 %,136,125,0,0.22,0,59.78,0,0,26-abril-22,B1
LN02,1,2022-04-26 17:00:00,50.0 %,63,126,63,32.52,0,27.48,0,0,26-abril-22,B1
LN02,2,2022-04-26 18:00:00,90.35 %,103,114,11,9.63,0,44.22,0,0,26-abril-22,B2
LN02,2,2022-04-26 19:00:00,0.0 %,0,104,104,50.03,9.97,0,0,0,26-abril-22,B2
LN02,2,2022-04-26 20:00:00,25.6 %,32,125,93,46.47,0,13.53,0,0,26-abril-22,B2
LN02,2,2022-04-26 21:00:00,96.8 %,121,125,4,2.68,0,57.32,1,0,26-abril-22,B2
LN02,2,2022-04-26 22:00:00,100.0 %,66,63,0,0.37,29.83,29.8,0,0,26-abril-22,B2
LN02,2,2022-04-26 23:00:00,100.0 %,64,62,0,3.1,30.52,26.38,0,0,26-abril-22,B2
LN02,2,2022-04-27 00:00:00,96.0 %,120,125,5,1.62,0,58.38,0,0,26-abril-22,B2
LN02,2,2022-04-27 01:00:00,100.0 %,128,125,0,2.53,0,57.47,0,0,26-abril-22,B2
LN02,2,2022-04-27 02:00:00,100.0 %,125,125,0,2.6,0,57.4,0,0,26-abril-22,B2
LN02,2,2022-04-27 03:00:00,89.42 %,93,104,11,1.55,10.05,48.4,0,0,26-abril-22,B2
LN02,2,2022-04-27 04:00:00,100.0 %,125,125,0,0.7,0,59.3,0,0,26-abril-22,B2
LN02,2,2022-04-27 05:00:00,94.35 %,117,124,7,3.83,0,56.17,0,0,26-abril-22,B2
LN03,1,2022-04-26 06:00:00,69.88 %,58,83,25,25.5,0,28.5,0,0,26-abril-22,C1
LN03,1,2022-04-26 07:00:00,41.38 %,36,87,51,41.83,3.02,15.15,0,0,26-abril-22,C1
LN03,1,2022-04-26 08:00:00,0 %,6,0,0,0,60,0,0,0,26-abril-22,C1
LN03,1,2022-04-26 09:00:00,2.0 %,1,50,49,15.1,34.08,10.82,0,0,26-abril-22,C1
LN03,1,2022-04-26 10:00:00,100.0 %,93,83,0,6.2,4.93,48.87,0,0,26-abril-22,C1
LN03,1,2022-04-26 11:00:00,100.0 %,40,38,0,2.85,35.05,22.1,0,0,26-abril-22,C1
LN03,1,2022-04-26 12:00:00,100.0 %,93,91,0,6.75,0,53.25,10,0,26-abril-22,C1
LN03,1,2022-04-26 13:00:00,100.0 %,99,92,0,5.83,0,54.17,0,0,26-abril-22,C1
LN03,1,2022-04-26 14:00:00,67.03 %,61,91,30,26,0,34,0,0,26-abril-22,C1
LN03,1,2022-04-26 15:00:00,100.0 %,82,76,0,3.75,10.03,46.22,0,0,26-abril-22,C1
LN03,1,2022-04-26 16:00:00,100.0 %,107,91,0,1.68,0,58.32,5,0,26-abril-22,C1
LN03,1,2022-04-26 17:00:00,100.0 %,83,76,0,1.5,0,48.53,0,0,26-abril-22,C1
LN03,2,2022-04-26 18:00:00,77.91 %,67,86,19,17.82,0,35.87,0,0,26-abril-22,C2
LN03,2,2022-04-26 19:00:00,74.47 %,70,94,24,22.93,0,37.07,0,0,26-abril-22,C2
LN03,2,2022-04-26 20:00:00,100.0 %,87,79,0,4.67,9.55,45.78,0,0,26-abril-22,C2
LN03,2,2022-04-26 21:00:00,57.81 %,37,64,27,21.93,18.87,19.2,0,0,26-abril-22,C2
LN03,2,2022-04-26 22:00:00,100.0 %,33,30,0,0.1,41.18,18.72,0,0,26-abril-22,C2
LN03,2,2022-04-26 23:00:00,0 %,0,0,0,0,59.95,0.05,0,0,26-abril-22,C2
LN03,2,2022-04-27 00:00:00,100.0 %,96,94,0,3.93,0.05,56.02,0,0,26-abril-22,C2
LN03,2,2022-04-27 01:00:00,90.43 %,85,94,9,12.22,0,47.78,0,0,26-abril-22,C2
LN03,2,2022-04-27 02:00:00,100.0 %,104,94,0,3.55,0,56.45,0,0,26-abril-22,C2
LN03,2,2022-04-27 03:00:00,100.0 %,81,78,0,5.4,9.98,44.62,0,0,26-abril-22,C2
LN03,2,2022-04-27 04:00:00,100.0 %,94,94,0,5.17,0,54.83,0,0,26-abril-22,C2
LN03,2,2022-04-27 05:00:00,100.0 %,88,79,0,3.27,0,46.75,0,0,26-abril-22,C2
LN04,1,2022-04-26 06:00:00,100.0 %,79,64,0,6.92,0,47.68,1,0,26-abril-22,D1
LN04,1,2022-04-26 07:00:00,80.19 %,85,106,21,7.52,0,52.48,5,0,26-abril-22,D1
LN04,1,2022-04-26 08:00:00,100.0 %,108,71,0,0.28,0,59.72,5,0,26-abril-22,D1
LN04,1,2022-04-26 09:00:00,100.0 %,102,69,0,0.35,0.4,59.25,0,0,26-abril-22,D1
LN04,1,2022-04-26 10:00:00,100.0 %,50,36,0,0.45,29.6,29.95,0,0,26-abril-22,D1
LN04,1,2022-04-26 11:00:00,100.0 %,99,69,0,0.02,0.62,59.37,3,0,26-abril-22,D1
LN04,1,2022-04-26 12:00:00,83.05 %,49,59,10,21.18,9.38,29.43,1,0,26-abril-22,D1
LN04,1,2022-04-26 13:00:00,100.0 %,97,70,0,1.75,0,58.25,6,0,26-abril-22,D1
LN04,1,2022-04-26 14:00:00,100.0 %,100,70,0,0,0,60,1,0,26-abril-22,D1
LN04,1,2022-04-26 15:00:00,100.0 %,93,70,0,4.35,0,55.65,5,0,26-abril-22,D1
LN04,1,2022-04-26 16:00:00,100.0 %,80,59,0,0.25,9.95,49.8,1,0,26-abril-22,D1
LN04,1,2022-04-26 17:00:00,100.0 %,80,64,0,1.33,0,53.68,5,0,26-abril-22,D1
LN04,2,2022-04-26 18:00:00,92.54 %,62,67,5,13.08,0,41.47,0,0,26-abril-22,D2
LN04,2,2022-04-26 19:00:00,78.08 %,57,73,16,22.7,0,37.3,2,0,26-abril-22,D2
LN04,2,2022-04-26 20:00:00,100.0 %,72,61,0,2.22,10,47.78,0,0,26-abril-22,D2
LN04,2,2022-04-26 21:00:00,100.0 %,48,39,0,0.8,27.98,31.22,0,0,26-abril-22,D2
LN04,2,2022-04-26 22:00:00,100.0 %,40,34,0,1.65,32.53,25.82,0,0,26-abril-22,D2
LN04,2,2022-04-26 23:00:00,100.0 %,98,73,0,1.17,0,58.83,3,0,26-abril-22,D2
LN04,2,2022-04-27 00:00:00,71.23 %,52,73,21,27.78,0,32.22,2,0,26-abril-22,D2
LN04,2,2022-04-27 01:00:00,0.0 %,0,74,74,60,0,0,0,0,26-abril-22,D2
LN04,2,2022-04-27 02:00:00,2.74 %,2,73,71,60,0,0,0,0,26-abril-22,D2
LN04,2,2022-04-27 03:00:00,100.0 %,77,61,0,2.98,10,47.02,0,0,26-abril-22,D2
LN04,2,2022-04-27 04:00:00,0.0 %,0,74,74,60,0,0,0,0,26-abril-22,D2
LN04,2,2022-04-27 05:00:00,97.01 %,65,67,2,16.2,0,38.82,0,0,26-abril-22,D2
LN01,1,2022-04-27 06:00:00,97.01 %,65,67,2,3.18,0,50.85,0,0,27-abril-22,A1
LN01,1,2022-04-27 07:00:00,100.0 %,65,62,0,0.35,9.73,49.92,0,0,27-abril-22,A1
LN01,1,2022-04-27 08:00:00,100.0 %,74,67,0,5.33,0.27,54.4,0,0,27-abril-22,A1
LN01,1,2022-04-27 09:00:00,100.0 %,70,66,0,4.75,0,55.25,0,0,27-abril-22,A1
LN01,1,2022-04-27 10:00:00,97.01 %,65,67,2,1.3,0,58.7,0,0,27-abril-22,A1
LN01,1,2022-04-27 11:00:00,78.79 %,26,33,7,3.27,30.03,26.7,0,0,27-abril-22,A1
LN01,1,2022-04-27 12:00:00,96.97 %,64,66,2,6.65,0,53.35,0,0,27-abril-22,A1
LN01,1,2022-04-27 13:00:00,92.54 %,62,67,5,7.4,0,52.6,0,0,27-abril-22,A1
LN01,1,2022-04-27 14:00:00,87.88 %,58,66,8,9.37,0,50.63,0,0,27-abril-22,A1
LN01,1,2022-04-27 15:00:00,100.0 %,59,56,0,2.23,9.7,48.07,0,0,27-abril-22,A1
LN01,1,2022-04-27 16:00:00,100.0 %,72,66,0,9.25,0.32,50.43,0,0,27-abril-22,A1
LN01,1,2022-04-27 17:00:00,100.0 %,53,50,0,6.2,0,38.82,0,0,27-abril-22,A1
LN01,2,2022-04-27 18:00:00,82.35 %,56,68,12,15.42,0,38.03,0,0,27-abril-22,A2
LN01,2,2022-04-27 19:00:00,93.55 %,58,62,4,12.32,9.88,37.8,0,0,27-abril-22,A2
LN01,2,2022-04-27 20:00:00,100.0 %,79,74,0,5.48,0.13,54.38,0,0,27-abril-22,A2
LN01,2,2022-04-27 21:00:00,100.0 %,92,75,0,0.08,0,59.92,0,0,27-abril-22,A2
LN01,2,2022-04-27 22:00:00,100.0 %,82,74,0,4.6,0,55.4,0,0,27-abril-22,A2
LN01,2,2022-04-27 23:00:00,100.0 %,54,50,0,1.67,19.57,38.77,0,0,27-abril-22,A2
LN01,2,2022-04-28 00:00:00,100.0 %,28,25,0,2.82,40.43,16.75,0,0,27-abril-22,A2
LN01,2,2022-04-28 01:00:00,100.0 %,79,74,0,4.57,0,55.43,0,0,27-abril-22,A2
LN01,2,2022-04-28 02:00:00,100.0 %,77,75,0,5.67,0,54.33,0,0,27-abril-22,A2
LN01,2,2022-04-28 03:00:00,100.0 %,66,62,0,6.85,9.87,43.28,0,0,27-abril-22,A2
LN01,2,2022-04-28 04:00:00,100.0 %,82,74,0,1.82,0.15,58.03,0,0,27-abril-22,A2
LN01,2,2022-04-28 05:00:00,100.0 %,61,56,0,0.97,0,44.07,0,0,27-abril-22,A2
LN02,1,2022-04-27 06:00:00,100.0 %,114,114,0,2.58,0,51.27,3,0,27-abril-22,B1
LN02,1,2022-04-27 07:00:00,100.0 %,130,125,0,0.8,0,59.2,5,0,27-abril-22,B1
LN02,1,2022-04-27 08:00:00,100.0 %,107,104,0,1.17,10,48.83,3,0,27-abril-22,B1
LN02,1,2022-04-27 09:00:00,100.0 %,130,125,0,2.1,0,57.9,6,0,27-abril-22,B1
LN02,1,2022-04-27 10:00:00,82.81 %,53,64,11,7.62,29.52,22.87,2,0,27-abril-22,B1
LN02,1,2022-04-27 11:00:00,0.0 %,0,125,125,60,0,0,1,0,27-abril-22,B1
